dream_id,language,language_code,script,content_length,content_preview,gender_male,gender_female,gender_ambiguous,power_authority,power_peer,power_subordinate,species_human,species_animal,species_mythical,setting_domestic,setting_natural,setting_urban,setting_mythical,setting_technological,setting_ritualistic,setting_liminal,activity_movement,activity_social,activity_ritualistic,activity_creative,activity_exploration,activity_transformation,activity_communication,emotion_positive_affect,emotion_negative_affect,emotion_anxiety,emotion_joy,emotion_peace,emotion_wonder,emotion_fear,emotion_sadness,marker_collectivist_orientation,marker_individualist_orientation,marker_strong_nature_connection,marker_spiritual_orientation,marker_respect_for_wisdom,symbol_light,symbol_water,symbol_tree,symbol_bridge,symbol_path,symbol_door,symbol_key,narrative_structure,agency_level,perspective_type,transformation_elements_count,has_flight_capability,has_magical_transformation,anxiety_score,hostility_score,social_alienation_score,worldview_holistic,worldview_achievement
eb4cbbe6-4931-4bd1-9d3f-4b3203e279a3,basque,eu,Latin,491,"Bart amets egin nuen, lagun zaharrek bisitatzen nindutela, eta berriro elkartzen ginela lehengo gara",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
d42ee27f-d45c-4f22-bd51-1a5b7a1aa5e8,basque,eu,Latin,627,"Bart amets egin nuen, eta oraindik ere buruan bueltaka dabilt. Amets horretan leku ezezagun batean n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
e564b815-e6a1-4a9a-8636-dc203e4fadf2,basque,eu,Latin,302,Bart amets egin nuen gauza misteriotsu batzuen inguruan. Ametsak askotan gure azpiko pentsamendu eta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
e5af2e09-004e-44c0-a1af-1c298ee161ec,basque,eu,Latin,556,"Bart amets egin nuen, eta ametsean itsaso zabalean nabigatzen ari nintzen, itsasontzi txiki batean. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
cdc3aeea-cfd4-4582-a387-4fb2d5fb3caa,basque,eu,Latin,603,"Bart amets egin nuen, eta oraindik buruan bueltaka dabilkit irudia. Amets horretan, amildegi baten e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
030471e6-b5bb-406c-8e0a-3cf4b424d157,basque,eu,Latin,507,"Bart amets egin nuen, eta amets horretan itsaso zabalean nabigatzen nenbilen, arrano bat nire gainet",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
42aba69e-5c8e-444d-a2b2-906334ae4811,basque,eu,Latin,484,"Bart amets egin nuen, eta oraindik buruan bueltaka dabilkit. Amets horretan, leku ezezagun batean ne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
9d7d23d8-3364-4e80-bc30-57a843702882,basque,eu,Latin,412,"Bart amets egin nuen, eta amets horretan itsaso zabalean nengoen, uraren gainean hegaka. Haize fresk",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
84c09495-c1e1-4484-87f2-a094cc8ea063,basque,eu,Latin,976,"Bart amets egin nuen, eta irudiak oraindik buruan ditut. Amets horretan, leku ezezagun batean nengoe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
c3a1f265-f856-4864-b215-42e94737a38f,basque,eu,Latin,998,"Bart amets egin nuen... gauza zoragarriak eta bitxiak gertatzen ziren. Ametsaren hastapenean, itsaso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
25638a33-131f-4691-a5a6-f3ae2d71be4f,basque,eu,Latin,570,"Bart amets egin nuen, eta amets horretan paraje ezezagun batean nengoen. Mendi zoragarri eta haran b",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
21fb1ac1-9648-4119-8035-f5db9b254954,basque,eu,Latin,425,"Bart amets egin nuen… zeru urdin eta hodei zuri artean hegan nenbilela. Hondoan, lur berde eta oparo",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
217af415-9c4b-4ef8-b9c7-d642108c95bf,basque,eu,Latin,389,"Bart amets egin nuen... itsasoaren ertzean nengoen, eguzkia sartzen ikusten. Hodeiak kolore biziz ma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
e353a194-d351-4010-9f97-94e3bec1d62f,basque,eu,Latin,554,"Bart amets egin nuen, eta guztiz bitxia izan zen. Hasieran, etxeko egongelan nengoen, baina ustekabe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
ecd9c797-8e15-439c-b3aa-b244b44097ab,basque,eu,Latin,758,"Bart amets egin nuen, eta guztia hain errealista zirudien, non esnatzean oraindik ametsaren zatiak b",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
a2767005-6384-481a-bade-dbfbeb38264a,basque,eu,Latin,626,"Bart amets egin nuen… itsaso zabal batean nengoela, itsasontzi baten gainean. Olatuak bare-bareak zi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
19a80389-464d-4aaa-9d39-ab4235a1f21c,basque,eu,Latin,402,"Bart amets egin nuen, eta nire burua itsaso zabalaren ertzean aurkitu nuen, olatuen hotsak nire bela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
c7c13f30-8033-40cf-b53b-018749495531,basque,eu,Latin,558,"Bart amets egin nuen, eta oso berezia izan zen. Urrutiko herrialde batean nengoen, paisaia zoragarri",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
cac5927e-5518-4abd-900a-45815cfa1653,basque,eu,Latin,285,Bart amets egin nuen... eta oso bitxia izan zen. Zure ametsa nolakoa izan zen kontatuko al didazu? E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
ac8070a0-67ce-41a3-bdc6-7dc9d87c4353,basque,eu,Latin,719,"""Bart amets egin nuen..."" esaldiak ametsa deskribatzen edo kontatzen hasteko abiapuntua ematen du. J",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
bcc2ccfd-7e65-4f90-a435-9f99774d6690,basque,eu,Latin,792,"""Bart amets egin nuen..."" esaldiaren jarraipena idazteko, ametsaren edukiaren arabera, hainbat auker",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
31e83ed4-5e42-4b30-9103-b645274669e5,basque,eu,Latin,707,"Bart amets egin nuen... itsaso zabalean nabigatzen ari nintzela. Itsasontzi txiki batean nengoen, ha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
cbe27be5-1d7a-466b-8100-4c4a70808976,basque,eu,Latin,854,"Bart amets egin nuen, eta oso argi geratu zitzaidan zein zen nire buruak adierazi nahi zidan mezua. ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
5c983353-ee04-4f3e-9354-54939a711c08,basque,eu,Latin,455,"Bart amets egin nuen eta amets horretan itsasoaren ertzean nengoen, itsasoa urrezko koloreko olatuek",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
99ee693d-9ace-4284-82b8-0b250062e31e,basque,eu,Latin,572,"Bart amets egin nuen, eta amets horretan leku ezezagun batean nengoen, dena argitsua eta koloretsua ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
d95ff99f-ac7b-4bcb-b04f-5a0f32672748,basque,eu,Latin,445,"Bart amets egin nuen, eta amets horretan bizitza erabat desberdina zen. Kolore biziak eta irudi surr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
90c42a3f-b5ff-48af-a0d5-dc405dc16230,basque,eu,Latin,682,"Bart amets egin nuen, amets bitxia eta argi geratu ez dena, baina oraindik nire buruan iltzatuta dag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,1.0,1.0,0,0
507d44db-c186-4ac5-8a07-8b1f67ce9868,basque,eu,Latin,288,zure irribarrea hari nola itzultzen zitzaion ikusi nuenean. Amets horrek bihotza berotasunez bete zi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,first_person,0,0,0,0.0,0.0,0.0,0,0
d675073c-b801-41e1-ab8a-e71b2f8485a7,basque,eu,Latin,451,...eta amets horren bidez nire barne-desioak eta kezkak azaleratu ziren. Ametsak askotan gure inkont,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
5dd6f284-dad9-4dec-b398-bbb1dff835e2,basque,eu,Latin,921,"Bart amets egin nuen, eta zein liluragarria izan zen! Ozeano zabal batean nabigatzen nenbilen, itsas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
5c14b845-50cd-4518-ac6a-caf35fc17515,basque,eu,Latin,414,Bart amets egin nuen eta amets horrek eguna beste modu batean ikustera eraman nau. Ametsak sarritan ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
6d48aac4-6bfb-4517-9e82-8be63449c188,basque,eu,Latin,635,Bart amets egin nuen… gau ilun eta lasaian murgilduta nengoen eta bat-batean itsaso zabal batean aur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
42598479-8e1e-4f7c-87b4-ebf565738a48,basque,eu,Latin,716,"Bart amets egin nuen, eta amets horretan itsasoaren ertzean nengoen, eguzki-izpiek ur gainean dirdir",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
6cfc33a3-b21a-44d9-a7c6-8407c55db4d3,basque,eu,Latin,646,"Bart amets egin nuen, eta amets horretan mundu bat irudikatu nuen, non dena posible zen. Kolore bizi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
0c8811ab-60bc-44c7-8501-cda83bdc9caa,basque,eu,Latin,389,"Bart amets egin nuen, eta gertatu zena oso bitxia izan zen. Amets horretan, leku ezezagun batean nen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
89fe704b-bfba-4ffe-b352-76c36c262ed7,basque,eu,Latin,487,"Bart amets egin nuen, ilargia esku artean nuela eta haren argiak nire ingurua argiztatzen zuela. Bid",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
b10dbbfc-3879-48ca-92af-a2296ee7451c,basque,eu,Latin,364,"...eta amets horretan itsas bazterrean nengoen, olatuen soinua entzuten eta haize freskoa sentitzen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
c20d2208-83a6-4314-8b43-90033470ee2f,basque,eu,Latin,258,"zurekin gaua zeru izartsu baten azpian igarotzen nuela, eta itsasoko olatuen soinua entzuten genuela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,first_person,0,0,0,0.0,0.0,0.0,0,0
9ad44120-f8cc-4c12-aa4c-d5103354ede9,basque,eu,Latin,699,"Bart amets egin nuen, eta dena hain erreala zirudien non esnatzerakoan denbora batez pentsatu nuen o",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
b8b5412e-ea2e-4897-869e-d6831a1f4cbd,basque,eu,Latin,535,Bart amets egin nuen… ilunabar eder batean itsasoaren ertzean nengoela. Haize leun batek nire aurpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
5a13d30a-ef2a-43d9-bcc0-e565406f2cc9,basque,eu,Latin,510,"Bart amets egin nuen eta ametsean mendi altu baten gailurrean nengoen, inguruan laino zuriak eta hai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
18324ad7-f12e-49ba-a9b7-b67a11e6c073,basque,eu,Latin,814,"Bart amets egin nuen, eta guztiz argia eta errealista zirudien. Amets horretan, leku ezezagun batean",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
6cc601ab-15b1-4a7d-9baf-646a11328549,basque,eu,Latin,618,"Bart amets egin nuen, eta amets horretan mendi altu baten gailurrean nengoen, hodeien artean. Eguzki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
a9dd9c1e-4fa9-44f7-a147-4dcd7329ea06,hebrew,he,Hebrew,89,"אוכל טעים ומשפחה מחייכת סביב שולחן ארוך. האווירה הייתה חמה ומשפחתית, והרגשתי שמחה ושלווה.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
82467a15-fad1-493b-8b82-30bd2dad3255,hebrew,he,Hebrew,263,"אתמול בלילה חלמתי על טיול קסום ביער מלא עצים גבוהים ופרחים צבעוניים. הייתה אווירה שקטה ושלווה, והרגש",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
4a605a84-5331-4803-a16c-ae45962d03b5,hebrew,he,Hebrew,244,"אתמול בלילה חלמתי על טיול קסום ביער מכושף, שבו העצים דיברו והכוכבים נצנצו כמו יהלומים. פגשתי יצורים ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
b852b77a-a2dd-4956-91fb-e2df93155f3f,hebrew,he,Hebrew,380,"אתמול בלילה חלמתי על טיול קסום ביער מלא עצים זוהרים. היער היה שקט ושלו, וריח פרחים מתוק מילא את האוו",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
0a7726aa-6a03-483e-8133-d8d453e3e636,hebrew,he,Hebrew,236,"אתמול בלילה חלמתי על טיול מרגש ביער קסום, שבו העצים דיברו והשבילים היו מרוצפים בכוכבים זוהרים. פגשתי",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
71c81d3f-eae5-4dba-a036-da235b482079,hebrew,he,Hebrew,301,"על חוף ים אינסופי, שבו הגלים לחשו סודות עתיקים והכוכבים נצנצו מעל כמו יהלומים על קטיפה שחורה. טיילתי",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
88d0b945-3a0e-4b8c-999b-676a0749493d,hebrew,he,Hebrew,330,"אתמול בלילה חלמתי על טיול בלתי נשכח לחוף הים, שבו השמש זרחה בצורה מושלמת וצבעי השקיעה היו מרהיבים. ה",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
311cf252-5675-4762-87fc-f98263899a53,hebrew,he,Hebrew,219,"חלומות יכולים להיות מגוונים ומלאי דמיון! אולי חלמת על טיול במקום אקזוטי, פגישה עם חבר ותיק, או אולי ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
49b7864b-77f5-4753-b22e-56f96cdafa25,hebrew,he,Hebrew,223,אתמול בלילה חלמתי על חוף ים קסום עם חול לבן ומי טורקיז. השמש שקעה לאיטה וצבעה את השמים בגווני ורוד ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
a992c704-047f-472f-8d99-50d0679dfb38,hebrew,he,Hebrew,218,אתמול בלילה חלמתי על טיול קסום ביער מלא בעצים גבוהים וזוהר ירח שנשקף דרך הענפים. פגשתי חיות מדברות ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
d27a1f59-f04b-4451-83e7-e478e68634d8,hebrew,he,Hebrew,85,"מצטער, אבל אני זקוק למידע נוסף כדי להשלים את המשפט. תוכל לספר לי קצת יותר על מה חלמת?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
dd1a6cd0-10a7-43fd-8353-f21d4d5cd4e3,hebrew,he,Hebrew,86,"אתמול בלילה חלמתי על מסע קסום בארץ רחוקה, עם נופים מרהיבים ודמויות מרתקות שהכרתי בדרך.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
14ea599a-5c5e-4067-9dc2-a848f1c5a599,hebrew,he,Hebrew,77,חלומות יכולים להיות חוויה מרתקת ומעניינת. האם אתה רוצה לשתף יותר על מה שחלמת?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
49ecb080-eb5d-408f-a58b-57e17efd6e89,hebrew,he,Hebrew,191,"אתמול בלילה חלמתי על טיול ביער קסום, שבו העצים דיברו והשבילים היו עשויים מכוכבים מנצנצים. פגשתי שם ח",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
9c9247d0-03e4-4923-8c44-947fccaafa45,hebrew,he,Hebrew,160,"אתמול בלילה חלמתי על טיול קסום במקום מופלא ומסתורי, עם נופים עוצרי נשימה ואנשים מרתקים שפגשתי בדרך. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
01ceaad5-a7a9-4f87-b154-de037f3d8da0,hebrew,he,Hebrew,239,"אתמול בלילה חלמתי על טיול קסום ביער מכושף, שבו העצים לחשו סודות עתיקים והפרחים זרחו באור מסתורי. פגש",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
47a2ea00-392a-4abb-86f4-0c70eeb817fc,hebrew,he,Hebrew,295,"על חוף ים שקט ויפה, עם שקיעה מרהיבה וצבעים חמים שמילאו את השמיים. טיילתי לאורך החוף והאזנתי לרחש הגל",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
c3890180-a760-4a02-aff5-5ffd22cd6023,hebrew,he,Hebrew,179,"אתמול בלילה חלמתי על טיול מופלא ביער קסום, בו העצים לחשו סודות עתיקים והכוכבים ירדו לרקוד על פיסת הא",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
ed4d4c5a-493a-4028-b44f-b0c3754820b0,hebrew,he,Hebrew,273,"אתמול בלילה חלמתי על טיול קסום ביער מרהיב, שבו כל העצים היו זורחים באורות זהב וכסף, והאוויר היה מלא ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
